Entry Time,Exit Time,Type,Points,Duration_min,Reason
2025-11-19 15:36:00+01:00,2025-11-19 15:36:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 15:39:00+01:00,2025-11-19 15:45:00+01:00,SHORT,-85.75,6.0,Divergence
2025-11-19 15:47:00+01:00,2025-11-19 15:49:00+01:00,SHORT,-27.75,2.0,Divergence
2025-11-19 15:51:00+01:00,2025-11-19 15:54:00+01:00,SHORT,-71.0,3.0,Divergence
2025-11-19 15:57:00+01:00,2025-11-19 16:05:00+01:00,LONG,66.5,8.0,Divergence
2025-11-19 16:07:00+01:00,2025-11-19 16:07:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 16:10:00+01:00,2025-11-19 16:17:00+01:00,LONG,55.75,7.0,Divergence
2025-11-19 16:19:00+01:00,2025-11-19 16:35:00+01:00,SHORT,29.0,16.0,Divergence
2025-11-19 16:37:00+01:00,2025-11-19 16:43:00+01:00,SHORT,19.5,6.0,Divergence
2025-11-19 16:45:00+01:00,2025-11-19 16:51:00+01:00,LONG,-75.25,6.0,Divergence
2025-11-19 16:53:00+01:00,2025-11-19 16:58:00+01:00,SHORT,67.5,5.0,Divergence
2025-11-19 17:00:00+01:00,2025-11-19 17:03:00+01:00,LONG,12.5,3.0,Divergence
2025-11-19 17:05:00+01:00,2025-11-19 17:06:00+01:00,SHORT,22.75,1.0,Divergence
2025-11-19 17:08:00+01:00,2025-11-19 17:10:00+01:00,LONG,-15.5,2.0,Divergence
2025-11-19 17:13:00+01:00,2025-11-19 17:14:00+01:00,SHORT,-9.5,1.0,Divergence
2025-11-19 17:16:00+01:00,2025-11-19 17:19:00+01:00,LONG,-12.5,3.0,Divergence
2025-11-19 17:21:00+01:00,2025-11-19 17:22:00+01:00,LONG,20.25,1.0,Divergence
2025-11-19 17:24:00+01:00,2025-11-19 17:26:00+01:00,SHORT,38.0,2.0,Divergence
2025-11-19 17:28:00+01:00,2025-11-19 17:33:00+01:00,LONG,-8.5,5.0,Divergence
2025-11-19 17:36:00+01:00,2025-11-19 17:38:00+01:00,SHORT,5.5,2.0,Divergence
2025-11-19 17:41:00+01:00,2025-11-19 17:43:00+01:00,SHORT,-30.75,2.0,Divergence
2025-11-19 17:45:00+01:00,2025-11-19 17:50:00+01:00,SHORT,14.0,5.0,Divergence
2025-11-19 17:52:00+01:00,2025-11-19 17:52:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 17:54:00+01:00,2025-11-19 17:55:00+01:00,LONG,-4.5,1.0,Divergence
2025-11-19 17:57:00+01:00,2025-11-19 18:00:00+01:00,LONG,30.5,3.0,Divergence
2025-11-19 18:02:00+01:00,2025-11-19 18:08:00+01:00,LONG,-77.25,6.0,Divergence
2025-11-19 18:10:00+01:00,2025-11-19 18:10:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-19 18:13:00+01:00,2025-11-19 18:16:00+01:00,SHORT,-5.75,3.0,Divergence
2025-11-19 18:18:00+01:00,2025-11-19 18:24:00+01:00,SHORT,-0.5,6.0,Divergence
2025-11-19 18:26:00+01:00,2025-11-19 18:34:00+01:00,SHORT,33.25,8.0,Divergence
2025-11-19 18:36:00+01:00,2025-11-19 18:39:00+01:00,SHORT,24.25,3.0,Divergence
2025-11-19 18:41:00+01:00,2025-11-19 18:43:00+01:00,LONG,85.5,2.0,Divergence
2025-11-19 18:45:00+01:00,2025-11-19 18:50:00+01:00,SHORT,16.0,5.0,Divergence
2025-11-19 18:52:00+01:00,2025-11-19 18:54:00+01:00,LONG,5.5,2.0,Divergence
2025-11-19 18:56:00+01:00,2025-11-19 18:57:00+01:00,LONG,-2.5,1.0,Divergence
2025-11-19 19:00:00+01:00,2025-11-19 19:00:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 19:05:00+01:00,2025-11-19 19:09:00+01:00,LONG,-15.75,4.0,Divergence
2025-11-19 19:12:00+01:00,2025-11-19 19:14:00+01:00,LONG,-4.5,2.0,Divergence
2025-11-19 19:16:00+01:00,2025-11-19 19:19:00+01:00,SHORT,13.25,3.0,Divergence
2025-11-19 19:21:00+01:00,2025-11-19 19:24:00+01:00,LONG,0.0,3.0,Divergence
2025-11-19 19:27:00+01:00,2025-11-19 19:29:00+01:00,SHORT,35.25,2.0,Divergence
2025-11-19 19:33:00+01:00,2025-11-19 19:37:00+01:00,SHORT,-56.5,4.0,Divergence
2025-11-19 19:39:00+01:00,2025-11-19 19:49:00+01:00,LONG,-73.75,10.0,Divergence
2025-11-19 19:51:00+01:00,2025-11-19 19:52:00+01:00,LONG,24.75,1.0,Divergence
2025-11-19 19:54:00+01:00,2025-11-19 20:03:00+01:00,SHORT,-4.25,9.0,Divergence
2025-11-19 20:07:00+01:00,2025-11-19 20:07:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-19 20:09:00+01:00,2025-11-19 20:09:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 20:11:00+01:00,2025-11-19 20:12:00+01:00,SHORT,2.25,1.0,Divergence
2025-11-19 20:14:00+01:00,2025-11-19 20:16:00+01:00,LONG,0.5,2.0,Divergence
2025-11-19 20:21:00+01:00,2025-11-19 20:21:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-19 20:23:00+01:00,2025-11-19 20:23:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-19 20:26:00+01:00,2025-11-19 20:32:00+01:00,SHORT,16.25,6.0,Divergence
2025-11-19 20:36:00+01:00,2025-11-19 20:37:00+01:00,LONG,-10.25,1.0,Divergence
2025-11-19 20:39:00+01:00,2025-11-19 20:41:00+01:00,SHORT,-6.25,2.0,Divergence
2025-11-19 20:46:00+01:00,2025-11-19 20:52:00+01:00,LONG,38.5,6.0,Divergence
2025-11-19 20:54:00+01:00,2025-11-19 21:00:00+01:00,LONG,-1.75,6.0,Divergence
2025-11-19 21:03:00+01:00,2025-11-19 21:03:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-19 21:06:00+01:00,2025-11-19 21:08:00+01:00,LONG,4.75,2.0,Divergence
2025-11-19 21:12:00+01:00,2025-11-19 21:12:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 21:14:00+01:00,2025-11-19 21:14:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 21:16:00+01:00,2025-11-19 21:20:00+01:00,LONG,63.5,4.0,Divergence
2025-11-19 21:23:00+01:00,2025-11-19 21:25:00+01:00,LONG,-29.5,2.0,Divergence
2025-11-19 21:28:00+01:00,2025-11-19 21:28:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 21:31:00+01:00,2025-11-19 21:34:00+01:00,SHORT,-3.25,3.0,Divergence
2025-11-19 21:36:00+01:00,2025-11-19 21:43:00+01:00,LONG,-20.5,7.0,Divergence
2025-11-19 21:45:00+01:00,2025-11-19 21:47:00+01:00,LONG,-32.25,2.0,Divergence
2025-11-19 21:50:00+01:00,2025-11-19 21:52:00+01:00,SHORT,-35.5,2.0,Divergence
2025-11-19 21:56:00+01:00,2025-11-19 21:57:00+01:00,LONG,-12.25,1.0,Divergence
2025-11-19 22:01:00+01:00,2025-11-19 22:02:00+01:00,LONG,-34.5,1.0,Divergence
2025-11-19 22:04:00+01:00,2025-11-19 22:05:00+01:00,LONG,14.0,1.0,Divergence
2025-11-19 22:07:00+01:00,2025-11-19 22:08:00+01:00,LONG,-5.75,1.0,Divergence
2025-11-19 22:11:00+01:00,2025-11-19 22:12:00+01:00,SHORT,5.0,1.0,Divergence
2025-11-19 22:14:00+01:00,2025-11-19 22:14:00+01:00,LONG,0.0,0.0,Divergence
2025-11-19 22:18:00+01:00,2025-11-19 22:25:00+01:00,SHORT,-126.75,7.0,Divergence
2025-11-19 22:28:00+01:00,2025-11-19 22:29:00+01:00,SHORT,11.0,1.0,Divergence
2025-11-19 22:32:00+01:00,2025-11-19 22:34:00+01:00,LONG,39.25,2.0,Divergence
2025-11-19 22:36:00+01:00,2025-11-19 22:36:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-19 22:38:00+01:00,2025-11-19 22:40:00+01:00,LONG,-26.0,2.0,Divergence
2025-11-20 00:01:00+01:00,2025-11-20 00:02:00+01:00,LONG,42.75,1.0,Divergence
2025-11-20 00:05:00+01:00,2025-11-20 00:08:00+01:00,LONG,-3.5,3.0,Divergence
2025-11-20 00:10:00+01:00,2025-11-20 00:17:00+01:00,LONG,24.75,7.0,Divergence
2025-11-20 00:20:00+01:00,2025-11-20 00:20:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 00:23:00+01:00,2025-11-20 00:25:00+01:00,LONG,-14.5,2.0,Divergence
2025-11-20 00:27:00+01:00,2025-11-20 00:29:00+01:00,LONG,-9.25,2.0,Divergence
2025-11-20 00:31:00+01:00,2025-11-20 00:33:00+01:00,SHORT,-10.0,2.0,Divergence
2025-11-20 00:36:00+01:00,2025-11-20 00:38:00+01:00,LONG,7.75,2.0,Divergence
2025-11-20 00:40:00+01:00,2025-11-20 00:40:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 00:42:00+01:00,2025-11-20 00:42:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 00:44:00+01:00,2025-11-20 00:46:00+01:00,SHORT,-13.75,2.0,Divergence
2025-11-20 00:48:00+01:00,2025-11-20 00:48:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 00:51:00+01:00,2025-11-20 00:53:00+01:00,SHORT,-9.5,2.0,Divergence
2025-11-20 00:55:00+01:00,2025-11-20 00:56:00+01:00,LONG,7.5,1.0,Divergence
2025-11-20 00:58:00+01:00,2025-11-20 00:58:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 01:03:00+01:00,2025-11-20 01:04:00+01:00,SHORT,-8.0,1.0,Divergence
2025-11-20 01:06:00+01:00,2025-11-20 01:06:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 01:09:00+01:00,2025-11-20 01:09:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 01:11:00+01:00,2025-11-20 01:13:00+01:00,SHORT,-12.5,2.0,Divergence
2025-11-20 01:15:00+01:00,2025-11-20 01:15:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 01:17:00+01:00,2025-11-20 01:20:00+01:00,LONG,19.75,3.0,Divergence
2025-11-20 01:25:00+01:00,2025-11-20 01:29:00+01:00,SHORT,-11.5,4.0,Divergence
2025-11-20 01:31:00+01:00,2025-11-20 01:33:00+01:00,LONG,3.5,2.0,Divergence
2025-11-20 01:35:00+01:00,2025-11-20 01:35:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 01:37:00+01:00,2025-11-20 01:37:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 01:39:00+01:00,2025-11-20 01:47:00+01:00,SHORT,-5.0,8.0,Divergence
2025-11-20 01:50:00+01:00,2025-11-20 01:55:00+01:00,SHORT,7.0,5.0,Divergence
2025-11-20 01:57:00+01:00,2025-11-20 01:58:00+01:00,SHORT,-1.75,1.0,Divergence
2025-11-20 02:02:00+01:00,2025-11-20 02:06:00+01:00,SHORT,-18.0,4.0,Divergence
2025-11-20 02:08:00+01:00,2025-11-20 02:08:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:10:00+01:00,2025-11-20 02:10:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:12:00+01:00,2025-11-20 02:16:00+01:00,LONG,3.0,4.0,Divergence
2025-11-20 02:19:00+01:00,2025-11-20 02:19:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:21:00+01:00,2025-11-20 02:21:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 02:23:00+01:00,2025-11-20 02:24:00+01:00,SHORT,-4.75,1.0,Divergence
2025-11-20 02:26:00+01:00,2025-11-20 02:26:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 02:29:00+01:00,2025-11-20 02:31:00+01:00,LONG,5.5,2.0,Divergence
2025-11-20 02:34:00+01:00,2025-11-20 02:35:00+01:00,LONG,1.75,1.0,Divergence
2025-11-20 02:37:00+01:00,2025-11-20 02:38:00+01:00,LONG,-2.5,1.0,Divergence
2025-11-20 02:40:00+01:00,2025-11-20 02:42:00+01:00,LONG,-6.5,2.0,Divergence
2025-11-20 02:44:00+01:00,2025-11-20 02:44:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:46:00+01:00,2025-11-20 02:46:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:48:00+01:00,2025-11-20 02:48:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 02:51:00+01:00,2025-11-20 02:51:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:54:00+01:00,2025-11-20 02:54:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 02:56:00+01:00,2025-11-20 02:57:00+01:00,SHORT,4.5,1.0,Divergence
2025-11-20 03:02:00+01:00,2025-11-20 03:03:00+01:00,LONG,-2.25,1.0,Divergence
2025-11-20 03:05:00+01:00,2025-11-20 03:06:00+01:00,LONG,8.5,1.0,Divergence
2025-11-20 03:08:00+01:00,2025-11-20 03:10:00+01:00,SHORT,6.25,2.0,Divergence
2025-11-20 03:15:00+01:00,2025-11-20 03:15:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 03:18:00+01:00,2025-11-20 03:21:00+01:00,LONG,-7.25,3.0,Divergence
2025-11-20 03:23:00+01:00,2025-11-20 03:23:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 03:25:00+01:00,2025-11-20 03:26:00+01:00,SHORT,-1.25,1.0,Divergence
2025-11-20 03:29:00+01:00,2025-11-20 03:29:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 03:32:00+01:00,2025-11-20 03:39:00+01:00,LONG,10.5,7.0,Divergence
2025-11-20 03:41:00+01:00,2025-11-20 03:41:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 03:43:00+01:00,2025-11-20 03:43:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 03:45:00+01:00,2025-11-20 03:45:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 03:48:00+01:00,2025-11-20 03:49:00+01:00,LONG,2.25,1.0,Divergence
2025-11-20 03:51:00+01:00,2025-11-20 03:52:00+01:00,LONG,-2.75,1.0,Divergence
2025-11-20 03:54:00+01:00,2025-11-20 03:58:00+01:00,LONG,0.5,4.0,Divergence
2025-11-20 04:01:00+01:00,2025-11-20 04:01:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 04:06:00+01:00,2025-11-20 04:13:00+01:00,SHORT,3.75,7.0,Divergence
2025-11-20 04:18:00+01:00,2025-11-20 04:20:00+01:00,LONG,6.75,2.0,Divergence
2025-11-20 04:23:00+01:00,2025-11-20 04:24:00+01:00,LONG,3.5,1.0,Divergence
2025-11-20 04:26:00+01:00,2025-11-20 04:26:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 04:28:00+01:00,2025-11-20 04:29:00+01:00,SHORT,3.25,1.0,Divergence
2025-11-20 04:33:00+01:00,2025-11-20 04:38:00+01:00,SHORT,10.75,5.0,Divergence
2025-11-20 04:40:00+01:00,2025-11-20 04:40:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 04:46:00+01:00,2025-11-20 04:49:00+01:00,SHORT,-5.5,3.0,Divergence
2025-11-20 04:52:00+01:00,2025-11-20 04:56:00+01:00,SHORT,5.25,4.0,Divergence
2025-11-20 05:01:00+01:00,2025-11-20 05:02:00+01:00,LONG,-0.5,1.0,Divergence
2025-11-20 05:06:00+01:00,2025-11-20 05:06:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 05:11:00+01:00,2025-11-20 05:12:00+01:00,LONG,4.0,1.0,Divergence
2025-11-20 05:14:00+01:00,2025-11-20 05:17:00+01:00,SHORT,10.75,3.0,Divergence
2025-11-20 05:21:00+01:00,2025-11-20 05:21:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 05:23:00+01:00,2025-11-20 05:27:00+01:00,LONG,-5.25,4.0,Divergence
2025-11-20 05:29:00+01:00,2025-11-20 05:32:00+01:00,SHORT,-15.5,3.0,Divergence
2025-11-20 05:34:00+01:00,2025-11-20 05:36:00+01:00,SHORT,-4.0,2.0,Divergence
2025-11-20 05:38:00+01:00,2025-11-20 05:40:00+01:00,LONG,-4.5,2.0,Divergence
2025-11-20 05:42:00+01:00,2025-11-20 05:42:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 05:45:00+01:00,2025-11-20 05:45:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 05:47:00+01:00,2025-11-20 05:51:00+01:00,LONG,-0.75,4.0,Divergence
2025-11-20 05:53:00+01:00,2025-11-20 05:53:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 05:55:00+01:00,2025-11-20 05:56:00+01:00,LONG,1.5,1.0,Divergence
2025-11-20 05:58:00+01:00,2025-11-20 06:00:00+01:00,LONG,4.0,2.0,Divergence
2025-11-20 06:02:00+01:00,2025-11-20 06:04:00+01:00,LONG,1.75,2.0,Divergence
2025-11-20 06:06:00+01:00,2025-11-20 06:08:00+01:00,LONG,3.5,2.0,Divergence
2025-11-20 06:10:00+01:00,2025-11-20 06:10:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:12:00+01:00,2025-11-20 06:12:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:14:00+01:00,2025-11-20 06:14:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:16:00+01:00,2025-11-20 06:16:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:18:00+01:00,2025-11-20 06:18:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:20:00+01:00,2025-11-20 06:21:00+01:00,LONG,-1.5,1.0,Divergence
2025-11-20 06:23:00+01:00,2025-11-20 06:24:00+01:00,LONG,-2.5,1.0,Divergence
2025-11-20 06:27:00+01:00,2025-11-20 06:27:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:30:00+01:00,2025-11-20 06:35:00+01:00,SHORT,4.5,5.0,Divergence
2025-11-20 06:39:00+01:00,2025-11-20 06:39:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 06:47:00+01:00,2025-11-20 06:47:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 06:49:00+01:00,2025-11-20 06:49:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:51:00+01:00,2025-11-20 06:51:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 06:53:00+01:00,2025-11-20 06:53:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 06:56:00+01:00,2025-11-20 06:57:00+01:00,LONG,-9.0,1.0,Divergence
2025-11-20 07:00:00+01:00,2025-11-20 07:00:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 07:02:00+01:00,2025-11-20 07:02:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 07:04:00+01:00,2025-11-20 07:05:00+01:00,LONG,-8.0,1.0,Divergence
2025-11-20 07:08:00+01:00,2025-11-20 07:08:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 07:11:00+01:00,2025-11-20 07:11:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 07:14:00+01:00,2025-11-20 07:14:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 07:16:00+01:00,2025-11-20 07:18:00+01:00,SHORT,5.5,2.0,Divergence
2025-11-20 07:20:00+01:00,2025-11-20 07:20:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 07:22:00+01:00,2025-11-20 07:24:00+01:00,SHORT,7.5,2.0,Divergence
2025-11-20 07:28:00+01:00,2025-11-20 07:29:00+01:00,SHORT,-1.25,1.0,Divergence
2025-11-20 07:31:00+01:00,2025-11-20 07:33:00+01:00,LONG,-12.0,2.0,Divergence
2025-11-20 07:37:00+01:00,2025-11-20 07:37:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 07:40:00+01:00,2025-11-20 07:42:00+01:00,SHORT,3.75,2.0,Divergence
2025-11-20 07:45:00+01:00,2025-11-20 07:45:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 07:50:00+01:00,2025-11-20 07:51:00+01:00,SHORT,6.0,1.0,Divergence
2025-11-20 07:54:00+01:00,2025-11-20 07:55:00+01:00,LONG,3.0,1.0,Divergence
2025-11-20 07:58:00+01:00,2025-11-20 07:58:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 08:01:00+01:00,2025-11-20 08:03:00+01:00,SHORT,6.75,2.0,Divergence
2025-11-20 08:06:00+01:00,2025-11-20 08:07:00+01:00,LONG,-6.75,1.0,Divergence
2025-11-20 08:09:00+01:00,2025-11-20 08:09:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 08:11:00+01:00,2025-11-20 08:12:00+01:00,LONG,2.25,1.0,Divergence
2025-11-20 08:15:00+01:00,2025-11-20 08:16:00+01:00,LONG,-6.25,1.0,Divergence
2025-11-20 08:20:00+01:00,2025-11-20 08:24:00+01:00,LONG,-3.25,4.0,Divergence
2025-11-20 08:26:00+01:00,2025-11-20 08:28:00+01:00,LONG,-4.5,2.0,Divergence
2025-11-20 08:30:00+01:00,2025-11-20 08:33:00+01:00,SHORT,-13.5,3.0,Divergence
2025-11-20 08:36:00+01:00,2025-11-20 08:38:00+01:00,SHORT,2.5,2.0,Divergence
2025-11-20 08:41:00+01:00,2025-11-20 08:41:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 08:43:00+01:00,2025-11-20 08:45:00+01:00,SHORT,7.25,2.0,Divergence
2025-11-20 08:48:00+01:00,2025-11-20 08:48:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 08:50:00+01:00,2025-11-20 08:51:00+01:00,LONG,-3.5,1.0,Divergence
2025-11-20 08:53:00+01:00,2025-11-20 08:56:00+01:00,SHORT,-13.75,3.0,Divergence
2025-11-20 09:00:00+01:00,2025-11-20 09:01:00+01:00,SHORT,24.75,1.0,Divergence
2025-11-20 09:03:00+01:00,2025-11-20 09:04:00+01:00,LONG,-1.0,1.0,Divergence
2025-11-20 09:06:00+01:00,2025-11-20 09:07:00+01:00,LONG,5.0,1.0,Divergence
2025-11-20 09:09:00+01:00,2025-11-20 09:12:00+01:00,SHORT,-3.75,3.0,Divergence
2025-11-20 09:16:00+01:00,2025-11-20 09:16:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 09:18:00+01:00,2025-11-20 09:18:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 09:20:00+01:00,2025-11-20 09:20:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 09:22:00+01:00,2025-11-20 09:24:00+01:00,SHORT,-4.25,2.0,Divergence
2025-11-20 09:26:00+01:00,2025-11-20 09:27:00+01:00,SHORT,1.25,1.0,Divergence
2025-11-20 09:29:00+01:00,2025-11-20 09:30:00+01:00,LONG,-0.25,1.0,Divergence
2025-11-20 09:32:00+01:00,2025-11-20 09:32:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 09:34:00+01:00,2025-11-20 09:34:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 09:36:00+01:00,2025-11-20 09:41:00+01:00,LONG,-6.75,5.0,Divergence
2025-11-20 09:43:00+01:00,2025-11-20 09:52:00+01:00,LONG,-6.0,9.0,Divergence
2025-11-20 09:56:00+01:00,2025-11-20 09:57:00+01:00,SHORT,2.5,1.0,Divergence
2025-11-20 09:59:00+01:00,2025-11-20 09:59:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 10:01:00+01:00,2025-11-20 10:01:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 10:03:00+01:00,2025-11-20 10:10:00+01:00,SHORT,-4.75,7.0,Divergence
2025-11-20 10:12:00+01:00,2025-11-20 10:14:00+01:00,LONG,-8.25,2.0,Divergence
2025-11-20 10:16:00+01:00,2025-11-20 10:20:00+01:00,SHORT,10.0,4.0,Divergence
2025-11-20 10:22:00+01:00,2025-11-20 10:23:00+01:00,SHORT,-6.0,1.0,Divergence
2025-11-20 10:25:00+01:00,2025-11-20 10:26:00+01:00,LONG,-7.75,1.0,Divergence
2025-11-20 10:28:00+01:00,2025-11-20 10:30:00+01:00,SHORT,26.5,2.0,Divergence
2025-11-20 10:32:00+01:00,2025-11-20 10:32:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 10:34:00+01:00,2025-11-20 10:35:00+01:00,LONG,1.25,1.0,Divergence
2025-11-20 10:41:00+01:00,2025-11-20 10:42:00+01:00,SHORT,-5.0,1.0,Divergence
2025-11-20 10:45:00+01:00,2025-11-20 10:49:00+01:00,SHORT,23.25,4.0,Divergence
2025-11-20 10:51:00+01:00,2025-11-20 10:53:00+01:00,LONG,4.75,2.0,Divergence
2025-11-20 10:55:00+01:00,2025-11-20 10:55:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 10:57:00+01:00,2025-11-20 10:57:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 11:00:00+01:00,2025-11-20 11:00:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 11:06:00+01:00,2025-11-20 11:10:00+01:00,SHORT,13.75,4.0,Divergence
2025-11-20 11:13:00+01:00,2025-11-20 11:17:00+01:00,LONG,2.25,4.0,Divergence
2025-11-20 11:19:00+01:00,2025-11-20 11:20:00+01:00,LONG,13.0,1.0,Divergence
2025-11-20 11:22:00+01:00,2025-11-20 11:22:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 11:25:00+01:00,2025-11-20 11:28:00+01:00,SHORT,-9.5,3.0,Divergence
2025-11-20 11:30:00+01:00,2025-11-20 11:31:00+01:00,LONG,15.0,1.0,Divergence
2025-11-20 11:33:00+01:00,2025-11-20 11:33:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 11:35:00+01:00,2025-11-20 11:38:00+01:00,SHORT,2.5,3.0,Divergence
2025-11-20 11:41:00+01:00,2025-11-20 11:42:00+01:00,LONG,-5.5,1.0,Divergence
2025-11-20 11:44:00+01:00,2025-11-20 11:44:00+01:00,LONG,0.0,0.0,Divergence
2025-11-20 11:49:00+01:00,2025-11-20 11:52:00+01:00,LONG,10.25,3.0,Divergence
2025-11-20 11:54:00+01:00,2025-11-20 11:56:00+01:00,SHORT,-6.25,2.0,Divergence
2025-11-20 11:59:00+01:00,2025-11-20 12:00:00+01:00,LONG,-10.75,1.0,Divergence
2025-11-20 12:03:00+01:00,2025-11-20 12:04:00+01:00,SHORT,18.25,1.0,Divergence
2025-11-20 12:06:00+01:00,2025-11-20 12:06:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 12:08:00+01:00,2025-11-20 12:14:00+01:00,LONG,0.5,6.0,Divergence
2025-11-20 12:16:00+01:00,2025-11-20 12:16:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 12:18:00+01:00,2025-11-20 12:24:00+01:00,SHORT,13.5,6.0,Divergence
2025-11-20 12:26:00+01:00,2025-11-20 12:27:00+01:00,SHORT,9.25,1.0,Divergence
2025-11-20 12:29:00+01:00,2025-11-20 12:34:00+01:00,LONG,24.0,5.0,Divergence
2025-11-20 12:40:00+01:00,2025-11-20 12:43:00+01:00,LONG,6.5,3.0,Divergence
2025-11-20 12:46:00+01:00,2025-11-20 12:46:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 12:50:00+01:00,2025-11-20 12:50:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 12:52:00+01:00,2025-11-20 12:52:00+01:00,SHORT,-0.0,0.0,Divergence
2025-11-20 12:58:00+01:00,2025-11-20 12:58:00+01:00,LONG,0.0,0.0,Divergence
