time,open,high,low,close,volume
1761274140,25309.0,25312.25,25308.5,25312.0,35
1761274200,25311.25,25315.0,25310.75,25315.0,54
1761274260,25314.25,25315.75,25313.5,25314.25,58
1761274320,25314.25,25315.5,25312.5,25313.25,67
1761274380,25313.0,25314.0,25310.25,25311.0,76
1761274440,25311.75,25314.25,25310.75,25313.0,35
1761274500,25313.5,25316.75,25313.25,25315.75,58
1761274560,25316.0,25316.25,25312.5,25313.75,60
1761274620,25313.25,25314.0,25311.0,25311.0,28
1761274680,25311.0,25312.5,25310.0,25311.75,40
1761274740,25312.5,25313.0,25309.0,25309.5,34
1761274800,25310.0,25310.0,25307.5,25310.0,49
1761274860,25310.5,25311.0,25308.0,25308.5,14
1761274920,25309.25,25309.25,25307.5,25307.75,27
1761274980,25308.25,25309.75,25308.25,25309.75,17
1761275040,25309.0,25310.5,25308.5,25310.0,18
1761275100,25309.75,25312.75,25309.5,25310.25,65
1761275160,25310.75,25313.25,25309.25,25309.75,32
1761275220,25309.5,25312.75,25309.5,25312.0,25
1761275280,25311.25,25311.75,25308.5,25308.75,39
1761275340,25308.75,25311.5,25308.25,25309.75,39
1761275400,25309.25,25309.5,25306.5,25307.25,62
1761275460,25307.25,25308.25,25304.5,25305.5,43
1761275520,25305.0,25311.0,25305.0,25308.75,42
1761275580,25308.75,25309.5,25307.5,25308.0,22
1761275640,25308.25,25309.25,25308.25,25308.75,16
1761275700,25309.25,25312.0,25309.25,25311.0,36
1761275760,25311.25,25313.75,25310.75,25313.0,36
1761275820,25313.0,25315.75,25312.0,25315.0,62
1761275880,25314.25,25318.25,25314.0,25317.0,52
1761275940,25317.25,25322.25,25317.25,25321.5,165
1761276000,25321.75,25322.0,25321.0,25321.5,34
1761276060,25321.25,25328.0,25321.25,25325.5,192
1761276120,25325.25,25325.75,25322.0,25324.75,98
1761276180,25324.0,25324.0,25322.75,25324.0,24
1761276240,25323.25,25325.0,25323.25,25324.0,33
1761276300,25323.75,25326.0,25323.75,25325.75,42
1761276360,25326.25,25326.5,25324.0,25325.0,49
1761276420,25325.5,25325.5,25323.0,25323.0,39
1761276480,25323.0,25325.5,25323.0,25325.25,15
1761276540,25324.75,25326.75,25324.25,25326.25,22
1761276600,25326.0,25329.25,25325.0,25326.0,127
1761276660,25326.0,25327.75,25325.0,25326.0,45
1761276720,25325.75,25327.25,25324.75,25327.25,17
1761276780,25327.5,25328.5,25325.75,25327.75,29
1761276840,25327.25,25329.25,25327.25,25327.75,21
1761276900,25329.0,25329.0,25326.5,25327.25,31
1761276960,25326.25,25329.75,25326.25,25328.0,95
1761277020,25328.0,25329.0,25325.25,25325.75,48
